,experiment,kernel,disk_name,cpu_model,ncpus,mem_sys,boot_type,workload,input_size,host time,result,final_tick,host_inst_rate,host_mem_usage,host_op_rate,host_seconds,host_tick_rate,sim_freq,sim_insts,sim_ops,sim_seconds,sim_ticks,numCycles,numFpInsts,numIntInsts,numLoadInsts,numStoreInsts,numMemRefs,numIntAlu,numFpAlu,numSimdAlu,numSimdCrypto,avgRdQLen
1051,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,atomic,1,classic,systemd,654.roms_s,test,94409.63445520401,Success,73872477420070.0,697259.0,38176148.0,1190957.0,94395.34,625983795.0,1000000000000.0,65817977160.0,112420795101.0,59.089952,59089951866915.0,271776218103,66266570170,172856045939,35776185036,14192110160,49968295196,132221285721,33542220824,25336831360,0,0.0
1052,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,o3,1,classic,systemd,996.specrand_fs,test,96352.98205518723,Success,20717660844280.0,139721.0,37501928.0,227819.0,96339.01,63899146.0,1000000000000.0,13460623715.0,21947860021.0,6.155981,6155980721265.0,24822670571,0,0,0,0,0,63642451084,19050708,183179006,0,1.04
1053,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,atomic,1,classic,systemd,508.namd_r,test,96680.81995773315,Success,75801768680575.0,748236.0,38125284.0,1161833.0,96668.93,629672747.0,1000000000000.0,72331140927.0,112313130082.0,60.869791,60869790897345.0,279951712096,86818177898,155638947762,36248947124,15286915306,51535862430,117542076656,46942297540,35965075378,0,0.0
1054,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,atomic,1,classic,systemd,554.roms_r,test,97622.89565873146,Success,72624956063290.0,661390.0,38161816.0,1127999.0,97608.01,592927594.0,1000000000000.0,64556914183.0,110101748417.0,57.874484,57874483879680.0,266182996707,65579431770,168671678423,34979864610,13830302450,48810167060,129118540187,33191557686,25080443914,0,0.0
1055,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,o3,1,classic,systemd,999.specrand_ir,test,98001.70819187164,Success,20831563770325.0,137033.0,37485544.0,223489.0,97986.24,63041035.0,1000000000000.0,13427394255.0,21898824180.0,6.177154,6177154147470.0,24926167018,0,0,0,0,0,63544565589,19050548,182878468,0,1.08
1056,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,o3,1,classic,systemd,997.specrand_fr,test,98808.88378620148,Success,20894685060415.0,135925.0,37514212.0,221665.0,98792.8,62333194.0,1000000000000.0,13428392040.0,21898949356.0,6.158071,6158070937590.0,24861751338,0,0,0,0,0,63554086419,19014850,183123736,0,1.06
1057,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,o3,1,classic,systemd,998.specrand_is,test,100973.88511896133,Success,21151250452480.0,132920.0,37485544.0,216624.0,100955.62,61201991.0,1000000000000.0,13418986779.0,21869384008.0,6.178685,6178685178255.0,24926467670,0,0,0,0,0,63478827882,19246880,182694778,0,1.05
1058,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,atomic,1,classic,systemd,627.cam4_s,test,101705.03412485123,Success,80581468782385.0,757338.0,38862420.0,1236273.0,101690.7,642227520.0,1000000000000.0,77014232017.0,125717444455.0,65.308569,65308569078600.0,300358995515,18652964112,230037583349,31145114795,14407782661,45552897456,187061068041,7820179652,6973285186,0,0.0
1059,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,timing,1,classic,systemd,523.xalancbmk_r,test,100347.73670053482,Success,59238903370045.0,505430.0,38010260.0,761724.0,100334.28,436524671.0,1000000000000.0,50711910779.0,76426997590.0,43.79839,43798389747705.0,201450410972,892901002,145078418809,17825350298,8681769153,26507119451,118500411146,25682712,223191888,0,1.0
1060,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,atomic,1,classic,systemd,631.deepsjeng_s,test,101934.51784157753,Success,76630089347410.0,683311.0,38069992.0,1167054.0,101921.4,601596440.0,1000000000000.0,69643983530.0,118947779263.0,61.315549,61315549414785.0,281966934426,4543516404,229847036392,32151968836,21377808556,53529777392,174982025916,23459970,262054578,0,0.0
1061,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,atomic,1,classic,systemd,620.omnetpp_s,test,106248.16870999336,Success,84260381527315.0,712890.0,38252996.0,1260496.0,106235.45,652094036.0,1000000000000.0,75734175900.0,133909326862.0,69.275506,69275506384710.0,318593257269,2604006218,258650967819,38248328086,21999706632,60248034718,198205426655,91381094,1303406122,0,0.0
1062,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,timing,1,classic,systemd,623.xalancbmk_s,test,99876.93033885956,Success,58074808964155.0,508816.0,38014356.0,767374.0,99860.43,440155142.0,1000000000000.0,50810542252.0,76630289283.0,43.954081,43954080891765.0,202171061188,895513640,145521323681,17894197098,8721368480,26615565578,118834974629,25794258,224083662,0,1.0
1063,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,timing,1,classic,systemd,541.leela_r,test,108512.31942152977,Success,60117638397115.0,460109.0,38107880.0,818455.0,108497.53,428137710.0,1000000000000.0,49920679596.0,88800325427.0,46.451883,46451883284040.0,213661863982,1158292956,169542967402,25030987458,11624719837,36655707295,131629845181,75568412,316282972,0,1.0
1064,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,atomic,1,classic,systemd,557.xz_r,test,110344.18696451187,Success,85784536094185.0,767682.0,39689100.0,1246083.0,110331.3,639227571.0,1000000000000.0,84699348781.0,137481919943.0,70.526806,70526805741285.0,324348527097,1795259346,266479642207,36318662188,17496889695,53815551883,211991521804,156490974,412408214,0,0.0
1065,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,atomic,1,classic,systemd,657.xz_s,test,110627.56836414337,Success,85834162730320.0,767766.0,39810960.0,1246886.0,110611.74,639745120.0,1000000000000.0,84923884550.0,137920217572.0,70.763322,70763322407910.0,325415572707,1798151016,267358373881,36449404628,17579986392,54029391020,212656185701,156791812,414530868,0,0.0
1066,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,timing,1,classic,systemd,502.gcc_r,test,110418.95093250275,Success,63448254002245.0,487545.0,38391192.0,771391.0,110402.1,441319135.0,1000000000000.0,53825999706.0,85163198570.0,48.722561,48722561389185.0,224105135067,967433796,162480505206,21318482143,10736530624,32055012767,130348122877,28839782,278773458,0,1.0
1067,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,timing,1,classic,systemd,602.gcc_s,test,108521.86502552032,Success,64501578740110.0,507899.0,38392212.0,807622.0,108506.55,462672117.0,1000000000000.0,55110318197.0,87632234378.0,50.202954,50202954367065.0,230873435915,984159758,167349631908,22106685023,11152738692,33259423715,134010793767,29817838,286775708,0,1.0
1068,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,timing,1,classic,systemd,641.leela_s,test,105977.87900543213,Success,60470741911945.0,471885.0,38109928.0,839592.0,105963.28,439352871.0,1000000000000.0,50002459144.0,88965966953.0,46.555269,46555269318180.0,214129888242,1161870046,169879072919,25081771097,11653894739,36735665836,131885978985,75651732,316768652,0,1.0
1069,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,atomic,1,classic,systemd,548.exchange2_r,test,124203.04697656631,Success,107359484940175.0,742240.0,38115044.0,1463259.0,124191.13,742813871.0,1000000000000.0,92179590447.0,181723799150.0,92.250896,92250896377425.0,493684724087,643975844,354581709675,55487560396,28454817260,83942377656,270136641455,23564196,210889380,0,0.0
1070,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,atomic,1,classic,systemd,510.parest_r,test,125903.76107645035,Success,96889616390320.0,792980.0,38170176.0,1245502.0,125888.64,652536379.0,1000000000000.0,99827182409.0,156794618075.0,82.14692,82146920427660.0,377772945200,20892744800,293852010504,43005950936,16261533762,59267484698,234414402236,11050234868,7523528088,0,0.0
1071,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,atomic,1,classic,systemd,648.exchange2_s,test,126486.96377587318,Success,107508771152500.0,729406.0,38087400.0,1438042.0,126473.07,730063461.0,1000000000000.0,92250228969.0,181873568986.0,92.333371,92333370600015.0,424608651610,646955684,354901971786,55538773666,28478205852,84016979518,270382210688,23653546,211915116,0,0.0
1072,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,atomic,1,classic,systemd,628.pop2_s,test,127906.22673273087,Success,101582911112335.0,866305.0,38894168.0,1283533.0,127890.17,677465703.0,1000000000000.0,110791860000.0,164151202238.0,86.641207,86641206529005.0,398431993109,6379027408,314597045743,35359927624,18135975968,53495903592,260078881679,2121538074,1870588620,0,0.0
1073,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,atomic,1,classic,systemd,619.lbm_s,test,131241.65363836288,Success,86348811218575.0,614608.0,38084324.0,954528.0,131225.17,541307993.0,1000000000000.0,80652071460.0,125258131229.0,71.033235,71033234685300.0,326863307462,134061227740,152835010056,41015962658,25284335912,66300298570,105677387288,70828749888,50209497972,0,0.0
1074,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,timing,1,classic,systemd,549.fotonik3d_r,test,135163.80859565735,Success,79408846320685.0,473354.0,38351424.0,864624.0,135146.18,473036154.0,1000000000000.0,63971978782.0,116850571378.0,63.929028,63929027777445.0,294004917357,9275434788,221146146219,30631527693,19847503668,50479031361,170749799468,2912976540,2729809472,0,1.0
1075,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,timing,1,classic,systemd,507.cactuBSSN_r,test,137289.77230024338,Success,102548447532760.0,405496.0,38562196.0,660928.0,137274.53,634443098.0,1000000000000.0,55664293125.0,90728525105.0,87.092877,87092877430290.0,400491653735,49307099434,140849674045,32123656536,11779511694,43903168230,102482113155,26841757462,18813567804,0,1.0
1076,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,timing,1,classic,systemd,649.fotonik3d_s,test,136731.46616101265,Success,80189670963985.0,475278.0,38360636.0,872271.0,136714.02,478561146.0,1000000000000.0,64977116765.0,119251689896.0,65.426017,65426016690885.0,300873650464,9500839592,226333335015,32070470686,19965815601,52036286287,173567002364,3317390576,2714163012,0,1.0
1077,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,timing,1,classic,systemd,607.cactuBSSN_s,test,137927.0189552307,Success,98488447066150.0,404704.0,38579608.0,658847.0,137907.96,604161940.0,1000000000000.0,55811967568.0,90860293060.0,83.318742,83318741873400.0,383138539844,49378633976,140929253661,32053326470,11827164331,43880490801,102832450180,26797961270,18810890344,0,1.0
1078,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,timing,1,classic,systemd,531.deepsjeng_r,test,137764.60400652885,Success,74447814720610.0,484560.0,38069988.0,828276.0,137750.86,434727074.0,1000000000000.0,66748599440.0,114095736958.0,59.884029,59884028597730.0,275393884036,1300546978,220173350287,31970845042,16409087347,48379932389,170453967524,23380158,261387572,0,1.0
1079,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,timing,1,classic,systemd,508.namd_r,test,140773.28967690468,Success,80760761694475.0,513758.0,38121192.0,797498.0,140754.88,469839495.0,1000000000000.0,72313908143.0,112251727002.0,66.132201,66132201301515.0,304125386826,86818812186,155483716266,36231956429,15279996788,51511953217,117412837375,46942325646,35963623838,0,1.0
1080,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,timing,1,classic,systemd,554.roms_r,test,142700.50119423866,Success,97127480652580.0,452768.0,38162840.0,772446.0,142686.29,578100161.0,1000000000000.0,64603730128.0,110217412935.0,82.486969,82486969419360.0,379339760033,65582925446,168911740920,35031308899,13851828220,48883137119,129286995283,33191635664,25081331672,0,1.0
1081,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,timing,1,classic,systemd,505.mcf_r,test,142518.38103461266,Success,127852962457690.0,393415.0,38152932.0,693106.0,142502.97,792133474.0,1000000000000.0,56062876355.0,98769596750.0,112.881374,112881374464035.0,519054821167,819576204,189421494119,32830512755,11922925064,44753437819,144101007984,25074310,224278856,0,1.0
1082,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,timing,1,classic,systemd,654.roms_s,test,143187.2892050743,Success,99442178482240.0,460641.0,38170004.0,786915.0,143172.61,594069556.0,1000000000000.0,65951213831.0,112664687199.0,85.054487,85054487149275.0,391119177480,66269682492,173349084509,35835020823,14326100708,50161121531,132519387994,33542826654,25337613854,0,1.0
1083,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,timing,1,classic,systemd,605.mcf_s,test,138943.79381227493,Success,127558078100500.0,404397.0,38145764.0,712609.0,138926.62,814340505.0,1000000000000.0,56181572443.0,99000369494.0,113.133572,113133572068080.0,520217580100,820019616,189880328413,32899379362,11961975750,44861355112,144451530233,25214552,224800522,0,1.0
1084,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,atomic,1,classic,systemd,500.perlbench_r,test,152560.6138267517,Success,131966701902970.0,710731.0,70533356.0,1304410.0,152547.13,763946967.0,1000000000000.0,108419968232.0,198984050920.0,116.53792,116537919569865.0,535889394844,2268245958,388847284884,57372531384,29041973202,86414504586,302276198170,178986154,672638376,0,0.0
1085,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,timing,1,classic,systemd,627.cam4_s,test,152570.2565844059,Success,91421857956925.0,504967.0,38856280.0,824308.0,152553.68,504158238.0,1000000000000.0,77034510148.0,125751190854.0,76.911192,76911192354075.0,353683470172,18641055282,230121789977,31160904186,14423384978,45584289164,187112092385,7815105684,6967979606,0,1.0
1086,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,atomic,1,classic,systemd,600.perlbench_s,test,154667.04834365845,Success,132513721943260.0,707891.0,71266540.0,1299825.0,154652.22,760259116.0,1000000000000.0,109476843270.0,201020817786.0,117.575762,117575761829925.0,540655462881,2309202160,392891815083,57972798584,29393367980,87366166564,305366273973,180820738,689265956,0,0.0
1087,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,timing,1,classic,systemd,631.deepsjeng_s,test,142951.37279510498,Success,96073807394020.0,487373.0,38069992.0,832639.0,142934.43,566525981.0,1000000000000.0,69662355765.0,119012717264.0,80.976068,80976068461635.0,372362613729,4543475876,230007497751,32183774216,21401488023,53585262239,175085831928,23523244,262521518,0,1.0
1088,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,timing,1,classic,systemd,520.omnetpp_r,test,160944.78454065323,Success,90465370338205.0,469677.0,38258120.0,830311.0,160926.28,467188314.0,1000000000000.0,75583337691.0,133618813674.0,75.182878,75182877954825.0,345728647332,2595932474,258080834857,38163984505,21950287774,60114272279,197768549752,91306400,1301946738,0,1.0
1089,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,timing,1,classic,systemd,557.xz_r,test,159631.37203884125,Success,99228075644320.0,530571.0,39689104.0,861225.0,159617.44,526399981.0,1000000000000.0,84688421285.0,137466571834.0,84.022618,84022618421445.0,386373060624,1795350070,266442475191,36319791382,17495413635,53815205017,211955885556,156548266,412793674,0,1.0
1090,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,timing,1,classic,systemd,620.omnetpp_s,test,157367.93475294113,Success,90623924402140.0,481201.0,38254024.0,850716.0,157351.04,479578711.0,1000000000000.0,75717522917.0,133861044178.0,75.462207,75462207179640.0,347016142341,2601834438,258539849589,38245027185,21984617452,60229644637,198110866922,91405592,1304005428,0,1.0
1091,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,atomic,1,classic,systemd,526.blender_r,test,172656.36176633835,Success,135168239919820.0,782436.0,38865472.0,1335849.0,172642.78,697362646.0,1000000000000.0,135081851643.0,230624707765.0,120.394627,120394626996840.0,553617418214,3954444436,450880328170,65678542514,34689583278,100368125792,350505971146,989487554,1362239012,0,0.0
1092,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,atomic,1,classic,systemd,521.wrf_r,test,176591.9726715088,Success,147361028936350.0,838407.0,39438600.0,1396470.0,176578.57,746791994.0,1000000000000.0,148044656244.0,246586742342.0,131.867461,131867460553800.0,677585699604,188902026254,349946518442,72546185372,25178777262,97724962634,273306898930,105419250360,69384239062,0,0.0
1093,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,timing,1,classic,systemd,657.xz_s,test,156627.38220238686,Success,98897828599405.0,542441.0,39808912.0,880944.0,156613.52,539156912.0,1000000000000.0,84953589234.0,137967769414.0,84.439262,84439262046105.0,388282860716,1799808796,267426413761,36466949463,17592882028,54059831491,212694887070,156839424,414935658,0,1.0
1094,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,atomic,1,classic,systemd,621.wrf_s,test,178257.03929305077,Success,148945854786310.0,842878.0,39468292.0,1404356.0,178245.71,750645240.0,1000000000000.0,150239455283.0,250320372182.0,133.799291,133799291292975.0,615305020202,191163365652,355604659642,73907420720,25393192076,99300612796,277631826836,106662318334,70251022362,0,0.0
1095,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,timing,1,classic,systemd,510.parest_r,test,186469.68489670753,Success,112678035578260.0,535723.0,38201920.0,841546.0,186451.08,521983144.0,1000000000000.0,99886137781.0,156907083916.0,97.324321,97324321346100.0,447543268945,20890458030,294047734093,43046998473,16272727748,59319726221,234557869344,11050282246,7523191860,0,1.0
1096,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,timing,1,classic,systemd,548.exchange2_r,test,186119.7470536232,Success,94126838801440.0,494378.0,38081252.0,974472.0,186105.46,425585828.0,1000000000000.0,92006380280.0,181354479948.0,79.203848,79203847998150.0,364228498687,644323252,353877762557,55392770982,28393735967,83786506949,269589473316,23536138,210971712,0,1.0
1097,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,timing,1,classic,systemd,628.pop2_s,test,193732.4700679779,Success,118871705671750.0,571925.0,38927960.0,847504.0,193714.4,539072696.0,1000000000000.0,110790052427.0,164173672227.0,104.426143,104426143269015.0,480182151813,6382476398,314670504887,35381714524,18150210076,53531924600,260116141467,2121625746,1870032876,0,1.0
1098,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,timing,1,classic,systemd,648.exchange2_s,test,181857.59994077682,Success,93590403605710.0,506627.0,38083300.0,998645.0,181842.53,436167735.0,1000000000000.0,92126258867.0,181596093889.0,79.313844,79313843962560.0,364722677962,646890434,354343950301,55453964781,28429655420,83883620201,269958145512,23620842,212195728,0,1.01
1099,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,timing,1,classic,systemd,619.lbm_s,test,218113.12425255775,Success,295666730999920.0,374535.0,38134504.0,584989.0,218094.83,1289434186.0,1000000000000.0,81684236187.0,127583064383.0,281.218933,281218933277040.0,1293023712003,134091347150,157405281848,41753604600,25731830550,67485435150,109040470862,70834038544,50213756878,0,1.0
1100,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,timing,1,classic,systemd,500.perlbench_r,test,219072.0108039379,Success,134765561420755.0,494792.0,70501616.0,908133.0,219055.51,548736827.0,1000000000000.0,108386868841.0,198931458496.0,120.203827,120203826908385.0,552731777547,2271560748,388766646947,57364397524,29036411465,86400808989,302209051476,179046018,674663458,0,1.0
1101,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,timing,1,classic,systemd,600.perlbench_s,test,223618.44481682777,Success,136956508128820.0,489505.0,71294192.0,898810.0,223599.65,544727776.0,1000000000000.0,109453243905.0,200973580860.0,121.800939,121800938925750.0,560062119632,2306506370,392812214920,57968870385,29384254546,87353124931,305300543169,180863950,689018564,0,1.0
1102,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,o3,1,classic,systemd,600.perlbench_s,test,243011.5937318802,Unknown failed,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0
1103,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,o3,1,classic,systemd,538.imagick_r,test,246317.19826507568,Success,29964359096800.0,135032.0,39614104.0,231945.0,246303.81,62686232.0,1000000000000.0,33258805182.0,57129050078.0,15.439857,15439857493320.0,64993944654,0,0,0,0,0,187405868034,223377874,739683810,0,1.06
1104,gem5_20_1_spec2017_test,vmlinux-4.19.83,spec2017,o3,1,classic,systemd,544.nab_r,test,246500.0122177601,Success,28972858679125.0,146815.0,39151256.0,254782.0,246486.19,58081741.0,1000000000000.0,36187797919.0,62800127342.0,14.316347,14316347196300.0,61222754162,0,0,0,0,0,185862044702,15408600756,13470088742,0,1.04
